Category,Day,Month,Label,SequenceNumber,Set,Path1,Path2,Path3,Path4,Path5,Path6,Path7,Path8,Path9,Path10,Path11,Path12,Path13,Path14,Path15,Path16,Path17,Path18,Path19,Path20,Path21,Path22
no_voice,25,9,lights on,155,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00155.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00155.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00155.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00155.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00155.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00155.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00155.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00155.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,156,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00156.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00156.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00156.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00156.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00156.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00156.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00156.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00156.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,157,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00157.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00157.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00157.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00157.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00157.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00157.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00157.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00157.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,158,Validation,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00158.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00158.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00158.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00158.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00158.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00158.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00158.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00158.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,159,Testing,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00159.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00159.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00159.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00159.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00159.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00159.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00159.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00159.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,160,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00160.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00160.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00160.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00160.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00160.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00160.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00160.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00160.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,161,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00161.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00161.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00161.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00161.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00161.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00161.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00161.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00161.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,162,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00162.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00162.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00162.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00162.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00162.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00162.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00162.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00162.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,163,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00163.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00163.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00163.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00163.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00163.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00163.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00163.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00163.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,164,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00164.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00164.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00164.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00164.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00164.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00164.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00164.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00164.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,165,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00165.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00165.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00165.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00165.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00165.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00165.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00165.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00165.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,166,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00166.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00166.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00166.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00166.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00166.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00166.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00166.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00166.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,167,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00167.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00167.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00167.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00167.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00167.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00167.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00167.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00167.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,168,Validation,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00168.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00168.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00168.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00168.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00168.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00168.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00168.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00168.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,169,Testing,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00169.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00169.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00169.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00169.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00169.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00169.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00169.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00169.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,170,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00170.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00170.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00170.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00170.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00170.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00170.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00170.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00170.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,171,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00171.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00171.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00171.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00171.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00171.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00171.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00171.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00171.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,172,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00172.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00172.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00172.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00172.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00172.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00172.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00172.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00172.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,173,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00173.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00173.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00173.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00173.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00173.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00173.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00173.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00173.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,174,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00174.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00174.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00174.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00174.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00174.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00174.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00174.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00174.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,175,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00175.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00175.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00175.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00175.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00175.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00175.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00175.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00175.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,176,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00176.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00176.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00176.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00176.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00176.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00176.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00176.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00176.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,177,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00177.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00177.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00177.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00177.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00177.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00177.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00177.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00177.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,178,Validation,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00178.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00178.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00178.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00178.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00178.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00178.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00178.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00178.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,179,Testing,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00179.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00179.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00179.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00179.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00179.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00179.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00179.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00179.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,180,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00180.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00180.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00180.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00180.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00180.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00180.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00180.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00180.png,,,,,,,,,,,,,,
no_voice,25,9,lights on,181,Training,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch1/00181.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch2/00181.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch3/00181.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch4/00181.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch5/00181.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch6/00181.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch7/00181.png,/Users/42robotics/Desktop/cerebro_voice_demo/images_scaled/09_25_juan/no_voice/09_25/lights on/ch8/00181.png,,,,,,,,,,,,,,
